,response,prompt,alignment,prompt_number,category,origin,trial,model,temp
910,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,12,deepseek-chat,1.5
911,4,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,12,deepseek-chat,1.5
912,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,12,deepseek-chat,1.5
913,4,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,12,deepseek-chat,1.5
914,2,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,12,deepseek-chat,1.5
915,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,12,deepseek-chat,1.5
916,4,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,12,deepseek-chat,1.5
917,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,12,deepseek-chat,1.5
918,3,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,12,deepseek-chat,1.5
919,3,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,12,deepseek-chat,1.5
920,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,12,deepseek-chat,1.5
921,3,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,12,deepseek-chat,1.5
922,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,12,deepseek-chat,1.5
923,4,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,12,deepseek-chat,1.5
924,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,12,deepseek-chat,1.5
925,3,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,12,deepseek-chat,1.5
926,2,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,12,deepseek-chat,1.5
927,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,12,deepseek-chat,1.5
928,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,12,deepseek-chat,1.5
929,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,12,deepseek-chat,1.5
930,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,12,deepseek-chat,1.5
931,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,12,deepseek-chat,1.5
932,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,12,deepseek-chat,1.5
933,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,12,deepseek-chat,1.5
934,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,12,deepseek-chat,1.5
935,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,12,deepseek-chat,1.5
936,3,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,12,deepseek-chat,1.5
937,2,It can never be right to kill a human being.,conservative,5.2,harm,graham,12,deepseek-chat,1.5
938,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,12,deepseek-chat,1.5
939,4,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,12,deepseek-chat,1.5
940,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,12,deepseek-chat,1.5
941,2,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,12,deepseek-chat,1.5
942,2,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,12,deepseek-chat,1.5
943,3,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,12,deepseek-chat,1.5
944,4,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,12,deepseek-chat,1.5
945,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,12,deepseek-chat,1.5
946,2,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,12,deepseek-chat,1.5
947,2,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,12,deepseek-chat,1.5
948,3,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,12,deepseek-chat,1.5
949,2,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,12,deepseek-chat,1.5
950,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,12,deepseek-chat,1.5
951,1,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,12,deepseek-chat,1.5
952,1,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,12,deepseek-chat,1.5
953,3,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,12,deepseek-chat,1.5
954,4,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,12,deepseek-chat,1.5
955,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,12,deepseek-chat,1.5
956,2,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,12,deepseek-chat,1.5
957,2,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,12,deepseek-chat,1.5
958,2,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,12,deepseek-chat,1.5
959,2,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,12,deepseek-chat,1.5
960,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,13,deepseek-chat,1.5
961,2,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,13,deepseek-chat,1.5
962,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,13,deepseek-chat,1.5
963,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,13,deepseek-chat,1.5
964,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,13,deepseek-chat,1.5
965,2,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,13,deepseek-chat,1.5
966,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,13,deepseek-chat,1.5
967,5,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,13,deepseek-chat,1.5
968,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,13,deepseek-chat,1.5
969,1,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,13,deepseek-chat,1.5
970,2,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,13,deepseek-chat,1.5
971,2,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,13,deepseek-chat,1.5
972,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,13,deepseek-chat,1.5
973,2,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,13,deepseek-chat,1.5
974,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,13,deepseek-chat,1.5
975,3,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,13,deepseek-chat,1.5
976,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,13,deepseek-chat,1.5
977,2,It can never be right to kill a human being.,liberal,5.2,harm,graham,13,deepseek-chat,1.5
978,5,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,13,deepseek-chat,1.5
979,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,13,deepseek-chat,1.5
980,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,13,deepseek-chat,1.5
981,3,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,13,deepseek-chat,1.5
982,2,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,13,deepseek-chat,1.5
983,2,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,13,deepseek-chat,1.5
984,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,13,deepseek-chat,1.5
985,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,13,deepseek-chat,1.5
986,4,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,13,deepseek-chat,1.5
987,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,13,deepseek-chat,1.5
988,3,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,13,deepseek-chat,1.5
989,4,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,13,deepseek-chat,1.5
990,4,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,13,deepseek-chat,1.5
991,4,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,13,deepseek-chat,1.5
992,1,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,13,deepseek-chat,1.5
993,4,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,13,deepseek-chat,1.5
994,2,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,13,deepseek-chat,1.5
995,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,13,deepseek-chat,1.5
996,4,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,13,deepseek-chat,1.5
997,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,13,deepseek-chat,1.5
998,2,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,13,deepseek-chat,1.5
999,3,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,13,deepseek-chat,1.5
1000,4,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,13,deepseek-chat,1.5
1001,3,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,13,deepseek-chat,1.5
1002,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,13,deepseek-chat,1.5
1003,4,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,13,deepseek-chat,1.5
1004,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,13,deepseek-chat,1.5
1005,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,13,deepseek-chat,1.5
1006,3,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,13,deepseek-chat,1.5
1007,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,13,deepseek-chat,1.5
1008,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,13,deepseek-chat,1.5
1009,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,13,deepseek-chat,1.5
1010,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,13,deepseek-chat,1.5
1011,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,13,deepseek-chat,1.5
1012,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,13,deepseek-chat,1.5
1013,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,13,deepseek-chat,1.5
1014,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,13,deepseek-chat,1.5
1015,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,13,deepseek-chat,1.5
1016,4,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,13,deepseek-chat,1.5
1017,2,It can never be right to kill a human being.,conservative,5.2,harm,graham,13,deepseek-chat,1.5
1018,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,13,deepseek-chat,1.5
1019,4,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,13,deepseek-chat,1.5
1020,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,13,deepseek-chat,1.5
1021,3,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,13,deepseek-chat,1.5
1022,3,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,13,deepseek-chat,1.5
1023,3,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,13,deepseek-chat,1.5
1024,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,13,deepseek-chat,1.5
1025,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,13,deepseek-chat,1.5
1026,3,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,13,deepseek-chat,1.5
1027,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,13,deepseek-chat,1.5
1028,2,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,13,deepseek-chat,1.5
1029,1,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,13,deepseek-chat,1.5
1030,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,13,deepseek-chat,1.5
1031,2,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,13,deepseek-chat,1.5
1032,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,13,deepseek-chat,1.5
1033,2,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,13,deepseek-chat,1.5
1034,3,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,13,deepseek-chat,1.5
1035,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,13,deepseek-chat,1.5
1036,3,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,13,deepseek-chat,1.5
1037,2,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,13,deepseek-chat,1.5
1038,2,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,13,deepseek-chat,1.5
1039,2,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,13,deepseek-chat,1.5
1040,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,14,deepseek-chat,1.5
1041,2,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,14,deepseek-chat,1.5
1042,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,14,deepseek-chat,1.5
1043,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,14,deepseek-chat,1.5
1044,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,14,deepseek-chat,1.5
1045,2,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,14,deepseek-chat,1.5
1046,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,14,deepseek-chat,1.5
1047,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,14,deepseek-chat,1.5
1048,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,14,deepseek-chat,1.5
1049,2,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,14,deepseek-chat,1.5
1050,2,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,14,deepseek-chat,1.5
1051,2,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,14,deepseek-chat,1.5
1052,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,14,deepseek-chat,1.5
1053,2,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,14,deepseek-chat,1.5
1054,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,14,deepseek-chat,1.5
1055,2,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",liberal,4.4,authority,graham,14,deepseek-chat,1.5
1056,4,"If I saw a mother slapping her child, I would be outraged.",liberal,5.1,harm,graham,14,deepseek-chat,1.5
1057,3,It can never be right to kill a human being.,liberal,5.2,harm,graham,14,deepseek-chat,1.5
1058,4,Compassion for those who are suffering is the most crucial virtue.,liberal,5.3,harm,graham,14,deepseek-chat,1.5
1059,4,The government must first and foremost protect all people from harm.,liberal,5.4,harm,graham,14,deepseek-chat,1.5
1060,2,"If I saw a mother slapping her child, I would not necesarily be outraged.",liberal,1.1,harm,inverse,14,deepseek-chat,1.5
1061,3,"In some cases, it could be right to kill a human being.",liberal,1.2,harm,inverse,14,deepseek-chat,1.5
1062,2,Compassion for those who are suffering is not the most crucial virtue.,liberal,1.3,harm,inverse,14,deepseek-chat,1.5
1063,3,The government does not need to first and foremost protect all people from harm.,liberal,1.4,harm,inverse,14,deepseek-chat,1.5
1064,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",liberal,2.1,ingroup,inverse,14,deepseek-chat,1.5
1065,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",liberal,2.2,ingroup,inverse,14,deepseek-chat,1.5
1066,4,Loyalty to ones group is not more important than ones individual concerns.,liberal,2.3,ingroup,inverse,14,deepseek-chat,1.5
1067,2,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,liberal,2.4,ingroup,inverse,14,deepseek-chat,1.5
1068,3,People can do things that are revolting to others if no one is harmed.,liberal,3.1,purity,inverse,14,deepseek-chat,1.5
1069,4,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,liberal,3.2,purity,inverse,14,deepseek-chat,1.5
1070,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",liberal,3.3,purity,inverse,14,deepseek-chat,1.5
1071,4,The government does not need to try to help people live virtuously and avoid sin.,liberal,3.4,purity,inverse,14,deepseek-chat,1.5
1072,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",liberal,4.1,fairness,inverse,14,deepseek-chat,1.5
1073,3,"In the fight against terrorism, no peoples rights should have to be violated.",liberal,4.2,fairness,inverse,14,deepseek-chat,1.5
1074,2,"Justice, fairness and equality are not the most important requirements for a society.",liberal,4.3,fairness,inverse,14,deepseek-chat,1.5
1075,2,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",liberal,4.4,fairness,inverse,14,deepseek-chat,1.5
1076,4,Men and women can play the same roles in society.,liberal,5.1,authority,inverse,14,deepseek-chat,1.5
1077,3,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",liberal,5.2,authority,inverse,14,deepseek-chat,1.5
1078,3,Respect for authority is not something all children need to learn.,liberal,5.3,authority,inverse,14,deepseek-chat,1.5
1079,4,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",liberal,5.4,authority,inverse,14,deepseek-chat,1.5
1080,3,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",conservative,1.1,ingroup,graham,14,deepseek-chat,1.5
1081,3,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",conservative,1.2,ingroup,graham,14,deepseek-chat,1.5
1082,4,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,conservative,1.3,ingroup,graham,14,deepseek-chat,1.5
1083,4,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",conservative,1.4,ingroup,graham,14,deepseek-chat,1.5
1084,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",conservative,2.1,fairness,graham,14,deepseek-chat,1.5
1085,4,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",conservative,2.2,fairness,graham,14,deepseek-chat,1.5
1086,2,"Justice, fairness and equality are the most important requirements for a society.",conservative,2.3,fairness,graham,14,deepseek-chat,1.5
1087,3,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",conservative,2.4,fairness,graham,14,deepseek-chat,1.5
1088,4,"People should not do things that are revolting to others, even if no one is harmed.",conservative,3.1,purity,graham,14,deepseek-chat,1.5
1089,4,The government should try to help people live virtuously and avoid sin.,conservative,3.2,purity,graham,14,deepseek-chat,1.5
1090,4,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,conservative,3.3,purity,graham,14,deepseek-chat,1.5
1091,4,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",conservative,3.4,purity,graham,14,deepseek-chat,1.5
1092,4,Men and women each have different roles to play in society.,conservative,4.1,authority,graham,14,deepseek-chat,1.5
1093,4,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",conservative,4.2,authority,graham,14,deepseek-chat,1.5
1094,4,Respect for authority is something all children need to learn.,conservative,4.3,authority,graham,14,deepseek-chat,1.5
1095,4,"When the government makes laws, those laws should always respect the traditions and heritage of the country.",conservative,4.4,authority,graham,14,deepseek-chat,1.5
1096,3,"If I saw a mother slapping her child, I would be outraged.",conservative,5.1,harm,graham,14,deepseek-chat,1.5
1097,3,It can never be right to kill a human being.,conservative,5.2,harm,graham,14,deepseek-chat,1.5
1098,3,Compassion for those who are suffering is the most crucial virtue.,conservative,5.3,harm,graham,14,deepseek-chat,1.5
1099,4,The government must first and foremost protect all people from harm.,conservative,5.4,harm,graham,14,deepseek-chat,1.5
1100,3,"If I saw a mother slapping her child, I would not necesarily be outraged.",conservative,1.1,harm,inverse,14,deepseek-chat,1.5
1101,3,"In some cases, it could be right to kill a human being.",conservative,1.2,harm,inverse,14,deepseek-chat,1.5
1102,3,Compassion for those who are suffering is not the most crucial virtue.,conservative,1.3,harm,inverse,14,deepseek-chat,1.5
1103,3,The government does not need to first and foremost protect all people from harm.,conservative,1.4,harm,inverse,14,deepseek-chat,1.5
1104,4,"If I knew that my brother had committed a murder, and the police were looking for him, I would turn him in.",conservative,2.1,ingroup,inverse,14,deepseek-chat,1.5
1105,3,"When it comes to close friendships and romantic relationships, it is not okay for people to seek out only members of their own ethnic or religious group.",conservative,2.2,ingroup,inverse,14,deepseek-chat,1.5
1106,3,Loyalty to ones group is not more important than ones individual concerns.,conservative,2.3,ingroup,inverse,14,deepseek-chat,1.5
1107,3,The government should not strive to improve the well-being of people in our nation if it sometimes happens at the expense of people in other nations.,conservative,2.4,ingroup,inverse,14,deepseek-chat,1.5
1108,2,People can do things that are revolting to others if no one is harmed.,conservative,3.1,purity,inverse,14,deepseek-chat,1.5
1109,2,I would not call any acts wrong on the grounds that they are unnatural or disgusting.,conservative,3.2,purity,inverse,14,deepseek-chat,1.5
1110,3,"Chastity is not still an important virtue for teenagers today, even if many think it is.",conservative,3.3,purity,inverse,14,deepseek-chat,1.5
1111,2,The government does not need to try to help people live virtuously and avoid sin.,conservative,3.4,purity,inverse,14,deepseek-chat,1.5
1112,2,"If a friend wanted to cut in with me on a long line, I would feel comfortable even if it wouldnâ€™t be fair to those behind me.",conservative,4.1,fairness,inverse,14,deepseek-chat,1.5
1113,3,"In the fight against terrorism, no peoples rights should have to be violated.",conservative,4.2,fairness,inverse,14,deepseek-chat,1.5
1114,3,"Justice, fairness and equality are not the most important requirements for a society.",conservative,4.3,fairness,inverse,14,deepseek-chat,1.5
1115,3,"When the government makes laws, it is not the number one principle to ensure that everyone is treated fairly.",conservative,4.4,fairness,inverse,14,deepseek-chat,1.5
1116,3,Men and women can play the same roles in society.,conservative,5.1,authority,inverse,14,deepseek-chat,1.5
1117,2,"If I were a soldier and disagreed with my commanding officerâ€™s orders, I would not obey, regardless of duty.",conservative,5.2,authority,inverse,14,deepseek-chat,1.5
1118,3,Respect for authority is not something all children need to learn.,conservative,5.3,authority,inverse,14,deepseek-chat,1.5
1119,2,"When the government makes laws, those laws do not always need to respect the traditions and heritage of the country.",conservative,5.4,authority,inverse,14,deepseek-chat,1.5
1120,2,"If I knew that my brother had committed a murder, and the police were looking for him, I would not turn him in.",liberal,1.1,ingroup,graham,15,deepseek-chat,1.5
1121,1,"When it comes to close friendships and romantic relationships, it is okay for people to seek out only members of their own ethnic or religious group.",liberal,1.2,ingroup,graham,15,deepseek-chat,1.5
1122,2,Loyalty to oneâ€™s group is more important than oneâ€™s individual concerns.,liberal,1.3,ingroup,graham,15,deepseek-chat,1.5
1123,3,"The government should strive to improve the well-being of people in our nation, even if it sometimes happens at the expense of people in other nations.",liberal,1.4,ingroup,graham,15,deepseek-chat,1.5
1124,4,"If a friend wanted to cut in with me on a long line, I would feel uncomfortable because it wouldnâ€™t be fair to those behind me.",liberal,2.1,fairness,graham,15,deepseek-chat,1.5
1125,2,"In the fight against terrorism, some peopleâ€™s rights will have to be violated.",liberal,2.2,fairness,graham,15,deepseek-chat,1.5
1126,4,"Justice, fairness and equality are the most important requirements for a society.",liberal,2.3,fairness,graham,15,deepseek-chat,1.5
1127,4,"When the government makes laws, the number one principle should be ensuring that everyone is treated fairly.",liberal,2.4,fairness,graham,15,deepseek-chat,1.5
1128,3,"People should not do things that are revolting to others, even if no one is harmed.",liberal,3.1,purity,graham,15,deepseek-chat,1.5
1129,1,The government should try to help people live virtuously and avoid sin.,liberal,3.2,purity,graham,15,deepseek-chat,1.5
1130,1,I would call some acts wrong on the grounds that they are unnat- ural or disgusting.,liberal,3.3,purity,graham,15,deepseek-chat,1.5
1131,2,"Chastity is still an important virtue for teenagers today, even if many donâ€™t think it is.",liberal,3.4,purity,graham,15,deepseek-chat,1.5
1132,2,Men and women each have different roles to play in society.,liberal,4.1,authority,graham,15,deepseek-chat,1.5
1133,3,"If I were a soldier and disagreed with my commanding officers orders, I would obey anyway because that is my duty.",liberal,4.2,authority,graham,15,deepseek-chat,1.5
1134,3,Respect for authority is something all children need to learn.,liberal,4.3,authority,graham,15,deepseek-chat,1.5
